CC ID #,LIMS #,Package,Tests,CoA Due Date,Source Harvest(s),Source Package(s),Item,Category,Item Strain,Shipped Quantity,Gross Weight,Notes,THC Target,CBD Target,Unnamed: 15,Unnamed: 13,Unnamed: 14,CC ID  #,LIMS  #,Shipped Qty.,Gross Wgt.,Unnamed: 9
.17392,174170.0,1A40703000004B2000004953,PPM,2025-05-15,FlRm#4 Zour Zkittles 4.29.25,1A40703000004B2000000904,M00001167814: Zour Zkittles (Smalls) - Bulk Flower/Buds,Bulk Flower/Buds,Zour Zkittles,10.0,,,,-,,,,,,,,
.17393,174171.0,1A40703000004B2000004954,"PPM, TERPS",2025-05-15,FlRm# 6 Sunky Jack 4.22.25,1A40703000004B2000000749,M00000413613: Skunky Jack - Shake/Trim,Shake/Trim (By Strain),Super Skunk x Jack Herer,43.43,,,,-,,,,,,,,
.17394,174172.0,1A40703000004B2000004955,"PPM, TERPS",2025-05-15,FlRm# 6 Sunky Jack 4.22.25,1A40703000004B2000000750,M00000413613: Skunky Jack - Shake/Trim,Shake/Trim (By Strain),Super Skunk x Jack Herer,43.43,,,,-,,,,,,,,
.17395,174173.0,1A40703000004B2000004956,PPM,2025-05-15,FlRm#6 Gypsy Soap 4.22.25,1A40703000004B2000000754,M00000738615: Gypsy Soap - Shake/Trim,Shake/Trim (By Strain),Gypsy Soap,47.29,,,,-,,,,,,,,
.17396,174174.0,1A40703000004B2000004957,"PPM, TERPS",2025-05-15,FlRm#6 Gypsy Soap 4.22.25,1A40703000004B2000000755,M00000738615: Gypsy Soap - Shake/Trim,Shake/Trim (By Strain),Gypsy Soap,47.29,,,,-,,,,,,,,
.17397,174175.0,1A40703000004B2000004958,"PPM, TERPS",2025-05-15,FlRm#6MiracleMints4.22.25,1A40703000004B2000000894,M00000779707: Miracle Mints - Shake/Trim,Shake/Trim (By Strain),Miracle Mints,41.8,,,,-,,,,,,,,
.17398,174176.0,1A40703000004B2000004959,"PPM, TERPS",2025-05-15,FlRm#6MiracleMints4.22.25,1A40703000004B2000000895,M00000779707: Miracle Mints - Shake/Trim,Shake/Trim (By Strain),Miracle Mints,41.8,,,,-,,,,,,,,
.17399,174177.0,1A40703000004B2000004960,"PPM, TERPS",2025-05-15,FlRm#6MiracleMints4.22.25,1A40703000004B2000000896,M00000779707: Miracle Mints - Shake/Trim,Shake/Trim (By Strain),Miracle Mints,41.8,,,,-,,,,,,,,
.17400,174178.0,1A40703000004B2000004961,"PPM, TERPS",2025-05-15,FlRm#6HOW4.22.25,1A40703000004B2000000900,M00000118017: Hell On Wheels - Shake/Trim,Shake/Trim (By Strain),Hell On Wheels,32.43,,,,-,,,,,,,,
.17401,174179.0,1A40703000004B2000004962,"PPM, TERPS",2025-05-15,FlRm#6HOW4.22.25,1A40703000004B2000000901,M00000118017: Hell On Wheels - Shake/Trim,Shake/Trim (By Strain),Hell On Wheels,32.43,,,,-,,,,,,,,
.17402,174180.0,1A40703000004B2000004963,"PPM, TERPS",2025-05-15,FlRm#4 Zour Zkittles 4.29.25,1A40703000004B2000000905,M00000979405: Zour Zkittles - Shake/Trim,Shake/Trim (By Strain),Zour Zkittles,19.05,,,,-,,,,,,,,
.17403,174181.0,1A40703000004B2000004964,"PPM, TERPS",2025-05-15,FlRm#8 FrozenBananas 05.12.25 FreshFrozen,1A40703000004B2000000873,M00000996908: Frozen Bananas (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Frozen Bananas,55.79,,,,-,,,,,,,,
.17404,174182.0,1A40703000004B2000004965,PPM,2025-05-15,FlRm#8 FrozenBananas 05.12.25 FreshFrozen,1A40703000004B2000000874,M00000996908: Frozen Bananas (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Frozen Bananas,37.42,,,,-,,,,,,,,
.17405,174183.0,1A40703000004B2000004966,PPM,2025-05-15,FlRm#8 FrozenBananas 05.12.25 FreshFrozen,1A40703000004B2000000875,M00000996908: Frozen Bananas (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Frozen Bananas,50.35,,,,-,,,,,,,,
.17406,174184.0,1A40703000004B2000004967,PPM,2025-05-15,FlRm#8 FrozenBananas 05.12.25 FreshFrozen,1A40703000004B2000000876,M00000996908: Frozen Bananas (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Frozen Bananas,52.39,,,,-,,,,,,,,
.17407,174185.0,1A40703000004B2000004968,"PPM, TERPS",2025-05-15,FlRm#8 HeirHeads 05.12.25 FRESHFROZEN,1A40703000004B2000000877,M00001210003: Heir Heads (Fresh Frozen)-Shake/Trim,Shake/Trim,,52.62,,,,-,,,,,,,,
.17408,174186.0,1A40703000004B2000004969,PPM,2025-05-15,FlRm#8 HeirHeads 05.12.25 FRESHFROZEN,1A40703000004B2000000878,M00001210003: Heir Heads (Fresh Frozen)-Shake/Trim,Shake/Trim,,35.15,,,,-,,,,,,,,
.17409,174187.0,1A40703000004B2000004970,PPM,2025-05-15,FlRm#8 HeirHeads 05.12.25 FRESHFROZEN,1A40703000004B2000000879,M00001210003: Heir Heads (Fresh Frozen)-Shake/Trim,Shake/Trim,,53.52,,,,-,,,,,,,,
.17410,174188.0,1A40703000004B2000004971,PPM,2025-05-15,FlRm#8 HeirHeads 05.12.25 FRESHFROZEN,1A40703000004B2000000880,M00001210003: Heir Heads (Fresh Frozen)-Shake/Trim,Shake/Trim,,48.76,,,,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/13/2025  Pure Ohio Wellness  Manifest   0001273936 / Confident Cannabis Order # 2505NCTL2108,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/15/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plz 4520,,,,,,,,,,,,,,,,,,,,,,
.17671,174449.0,1A4070300001E79000011011,PPPT,2025-05-19,Super Lemon Haze F17 3/5/2025,1A4070300001E79000011010,M00000584604: Tincture Oral Admin -22-0-30-Mint RSO,Tinctures for Oral Administration,,1.0,30.0,"22 mg/g
Tincture",22 mg/g,-,,,,,,,,
.17672,174450.0,1A4070300001E79000011012,"TERPS, PPPT",2025-05-19,"103024BRR., 110624RATT, 110624ZEY21, 24198-97 OOPS, BAC 11/18, BMP 10/3, BTS 10/4, BTS 8/28, FST 11/19, GIG 10/4, JKZ 11/19, LAV 10/3, SGC 11/19, SMH 10/3, TFM 10/3, ZKZ 11/18",1A4070300001E79000011008,M00001071502: Oil or Sol Vap 10-70 Cranberry Kush Pod,Metered Oil or Solid for Vaporization,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.17673,174451.0,1A4070300001E79000011016,PPPT,2025-05-19,"103024BRR., 111224BOG., 111224SNT., 24177-96 GFSD, 24219-98 PINK",1A4070300001E79000011013,M00001156302: Edb Oral Admin 25-4 Cookies Chocolate Chip,Edible for Oral Administration,,1.0,154.3,"0.658 mg/g
Cookie",0.658 mg/g,-,,,,,,,,
.17674,174452.0,1A4070300001E79000011017,PPPT,2025-05-19,103024BRR.,1A4070300001E79000011014,M00000856706: Edb Oral Admin 10-10 White Chocolate Ube Coconut Crunch Bar,Edible for Oral Administration,,1.0,47.3,"2.08 mg/g
Chocolate",2.08 mg/g,-,,,,,,,,
.17675,174453.0,1A4070300001E79000011018,PPPT,2025-05-19,"103024BRR., 111224BOG., 111224SNT., 24177-96 GFSD, 24219-98 PINK",1A4070300001E79000011015,M00000856705: Edb Oral Admin 10-10 Milk Chocolate Smores Bar,Edible for Oral Administration,,1.0,50.9,"2.08 mg/g
Chocolate",2.08 mg/g,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/15/2025  Standard Farms  Manifest   0001274460 / Confident Cannabis Order # 2505NCTL2141,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/19/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: koh 4870,,,,,,,,,,,,,,,,,,,,,,
.17772,174550.0,1A407030000332D000008309,SBMI,2025-05-19,"Banana Kush |6.14|11072024, Hot Sauce #9|6.15| 01092025, Hot Sauce |7.14|11102024",1A407030000332D000006167,M00000237605: Bulk Distillate,Bulk Concentrate,,11.1,,"Blind Triplicate
Concentrate",-,-,,,,,,,,
.17773,174551.0,1A407030000332D000008311,SBMI,2025-05-19,"Black Garlic |8.14|12102024, GMO |7.14|11132024, Hot Sauce #9|6.15| 01092025, Layer Cake |7.14|11112024, Pineapple Kush |1.15|12062024, Tahoe OG |8.14|11192024",1A407030000332D000006327,M00000237605: Bulk Distillate,Bulk Concentrate,,11.6,,"Blind Triplicate
Concentrate",-,-,,,,,,,,
.17774,174552.0,1A407030000332D000008312,SBMI,2025-05-19,"Black Garlic |8.14|12102024, GMO |7.14|11132024, Hot Sauce #9|6.15| 01092025, Hot Sauce |7.14|11102024, Pineapple Kush |1.15|12062024",1A407030000332D000006666,M00000237605: Bulk Distillate,Bulk Concentrate,,13.0,,"Blind Triplicate
Concentrate",-,-,,,,,,,,
.17775,174553.0,1A407030000332D000008313,SBMI,2025-05-19,"Milkbone|6.15| 01092025, Motorbreath #15 |2.13|08072024, Pineapple Kush|3.14|10162024",1A407030000332D000006864,M00000237605: Bulk Distillate,Bulk Concentrate,,11.0,,"Blind Triplicate
Concentrate",-,-,,,,,,,,
.17776,174554.0,1A407030000332D000008314,SBMI,2025-05-19,"Black Garlic|4.13|08222024, Chem Brulee |5.13|08202024, Coal Creek Kush |1.13|07312024, Crippy |1.13|08022024, Crippy|2.15|12112024, Gary P|4.13|08212024, GG #4 |5.13|08222024, Ghost OG|2.15|12102024, Hot Sauce |7.12|07262024, Layer Cake |3.15|12182024, Milkbone|6.15| 01092025, Motorbreath #15 |2.13|08072024, Motorbreath #15 |5.13|08132024, Motorbreath #15 |8.12|07032024, Purple Ghost |7.12|07242024, Red Berries #1 |8.12|07022024, Red Berries|6.15| 01072025, Runtz |6.13|08272024, Strawberry Float #7 |2.13|08052024, Strawberry Float #7 |8.12|07022024, Tahoe OG |5.13|08132024, Tahoe OG |8.14|11192024, Walkabout |6.13|08292024, Wedding Cake |2.13|08082024, Wedding Cake|4.15|12262024",1A407030000332D000006968,M00000237605: Bulk Distillate,Bulk Concentrate,,11.3,81.0,"2.75 mg/g
Chocolate",2.75,-,,,,,,,,
.17777,174555.0,1A407030000332D000008316,PPPT,2025-05-19,"Apple Fritter |6.13|08282024, Black Garlic |2.14|10092024, Coal Creek Kush |1.14|10012024, Gary P |2.14|10102024, GMO |2.14|10082024, Neon Flamingo|3.14|10152024",1A407030000332D000008315,M00001210725: Bulk CBN Milk Chocolate,Bulk Edible,,1.0,,"70-77%
Concentrate",70-77 mg/g,-,,,,,,,,
.17778,174556.0,1A407030000332D000008293,"TERPS, PPPT",2025-05-19,"GMO |7.14|11132024, GMO|4.13|08232024, Hot Sauce |7.14|11102024",1A407030000332D000008292,M00001210487: Bulk Tiger's Blood Cart,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.17779,174557.0,1A407030000332D000008295,"TERPS, PPPT",2025-05-19,"Coal Creek Kush |1.14|10012024, GG#4 |4.14|10222024., GMO |7.14|11132024, GMO|4.13|08232024, Hot Sauce |7.14|11102024, Layer Cake |7.14|11112024, Milkbone|5.14|10302024",1A407030000332D000008294,M00001210486: Bulk Strawberry Shortcake Cart,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.17780,174558.0,1A407030000332D000008297,"TERPS, PPPT",2025-05-19,"Coal Creek Kush |1.14|10012024, GG#4 |4.14|10222024., Hot Sauce |7.14|11102024, Layer Cake |7.14|11112024, Milkbone|5.14|10302024",1A407030000332D000008296,M00001210488: Bulk Lemonade Kush Cart,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.17781,174559.0,1A407030000332D000008299,"TERPS, PPPT",2025-05-19,"Coal Creek Kush |1.14|10012024, GG#4 |4.14|10222024., Hot Sauce |7.14|11102024, Layer Cake |7.14|11112024, Milkbone|5.14|10302024",1A407030000332D000008298,M00001210489: Bulk Red Apple Rush Cart,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.17782,174560.0,1A407030000332D000008301,PPPT,2025-05-19,"Apple Fritter |6.13|08282024, Black Garlic |2.14|10092024, Coal Creek Kush |1.14|10012024, Gary P |2.14|10102024, GMO |2.14|10082024, Neon Flamingo|3.14|10152024",1A407030000332D000008300,M00001210803: Bulk Mango Hard Candy,Bulk Edible,,20.0,54.3,"1.857 mg/g
Hard Candy",1.85 mg/g,-,,,,,,,,
.17783,174561.0,1A407030000332D000008303,PPPT,2025-05-19,"Apple Fritter |6.13|08282024, Black Garlic |2.14|10092024, Coal Creek Kush |1.14|10012024, Gary P |2.14|10102024, GMO |2.14|10082024, Neon Flamingo|3.14|10152024",1A407030000332D000008302,M00000996305: Bulk Orange Hard Candy,Bulk Edible,,20.0,51.5,"1.857 mg/g
Hard Candy",1.85 mg/g,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/15/2025  Farmaceutical RX  Manifest   0001274463 / Confident Cannabis Order # 2505NCTL2155,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/19/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: ,,,,,,,,,,,,,,,,,,,,,,
.17694,174472.0,1A40703000004B2000004972,"MICRO to DPM, TERPS",2025-05-19,FlRm# 4 Gelato 4.22.25,1A40703000004B2000000906,M00000041418: Gelato - Bulk Flower,Bulk Flower/Buds,Gelato,25.11,,ES,-,-,,,,,,,,
.17695,174473.0,1A40703000004B2000004973,"MICRO to DPM, TERPS",2025-05-19,FlRm# 4 Gelato 4.22.25,1A40703000004B2000000907,M00000041418: Gelato - Bulk Flower,Bulk Flower/Buds,Gelato,25.11,,ES,-,-,,,,,,,,
.17696,174474.0,1A40703000004B2000004974,"MICRO to DPM, TERPS",2025-05-19,FlRm# 4 Gelato 4.22.25,1A40703000004B2000000908,M00000041418: Gelato - Bulk Flower,Bulk Flower/Buds,Gelato,25.11,,ES,-,-,,,,,,,,
.17697,174475.0,1A40703000004B2000004975,"MICRO to DPM, TERPS",2025-05-19,FlRm#6 Frozen Bananas 4.22.25,1A40703000004B2000000912,M00000872004: Frozen Bananas - Bulk Flower,Bulk Flower/Buds,Frozen Bananas,18.37,,ES,,-,,,,,,,,
.17698,174476.0,1A40703000004B2000004976,PPM,2025-05-19,FlRm# 4 Gelato 4.22.25,1A40703000004B2000000909,M00000365706: Gelato (Smalls) - Bulk Flower/Buds,Bulk Flower/Buds,Gelato,20.64,,,,-,,,,,,,,
.17699,174477.0,1A40703000004B2000004977,PPM,2025-05-19,FlRm#6 Frozen Bananas 4.22.25,1A40703000004B2000000913,M00001153012: Frozen Bananas (Smalls) - Bulk Flower,Bulk Flower/Buds,Frozen Bananas,33.11,,,,-,,,,,,,,
.17700,174478.0,1A40703000004B2000004978,"PPM, TERPS",2025-05-19,FlRm# 4 Gelato 4.22.25,1A40703000004B2000000910,M00000041417: Gelato - Shake/trim,Shake/Trim (By Strain),Gelato,29.14,,,-,-,,,,,,,,
.17701,174479.0,1A40703000004B2000004979,"PPM, TERPS",2025-05-19,FlRm# 4 Gelato 4.22.25,1A40703000004B2000000911,M00000041417: Gelato - Shake/trim,Shake/Trim (By Strain),Gelato,29.14,,,-,-,,,,,,,,
.17702,174480.0,1A40703000004B2000004980,"PPM, TERPS",2025-05-19,FlRm#6 Frozen Bananas 4.22.25,1A40703000004B2000000914,M00000872005: Frozen Bananas - Shake/Trim,Shake/Trim (By Strain),Frozen Bananas,34.59,,,-,-,,,,,,,,
.17703,174481.0,1A40703000004B2000004981,"PPM, TERPS",2025-05-19,FlRm#6 Frozen Bananas 4.22.25,1A40703000004B2000000915,M00000872005: Frozen Bananas - Shake/Trim,Shake/Trim (By Strain),Frozen Bananas,34.59,,,-,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/15/2025  Pure Ohio Wellness  Manifest   0001274556 / Confident Cannabis Order # 2505NCTL2144,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/19/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plm 8637,,,,,,,,,,,,,,,,,,,,,,
.17692,174470.0,1A4070300002C25000010124,"TERPS, SBPNPT",2025-05-19,"FlRm#2 Blue Blast 2.4.25, FlRm#2 Blue Blast 4.1.25, FlRm#3 Blue Blast 1.21.25, FlRm#3 Blue Blast 3.18.25, FlRm#7 Blue Blast 1.7.25, FlRm#7 Blue Blast 11.5.24, FlRm#7 Blue Blast 3.4.25, FlRm#8 Blue Blast 11.19.24",1A4070300002C25000010120,M00000558302: Blue Blast Full Spectrum Oil,Bulk Concentrate,,4.2,,"63-77%
Concentrate",63-77%,-,,,,,,,,
.17693,174471.0,1A4070300002C25000010125,"TERPS, SBPNPT",2025-05-19,"FlRm# 4 Animal Mints 3.4.25, FlRm# Right Hook 10.8.2024, FlRm#1 Animal Mints 12.24.24, FlRm#1Raspberry Kush X Trophy Wife 9.3.24, FlRm#2 Right hook 10.22.24, FlRm#3 Animal Mints 12.3.24, FlRm#3 Raspberry Trophy Wife 12.3.24, FlRm#4 Right Hook 11.12.24, FlRm#5 Animal Mints 2.4.25, FlRm#6 Raspberry Kush X Trophy Wife 9.10.24, FlRm#6 Right Hook 11.5.24, FlRm#7 Right Hook 9.17.24, FlRm#8 Animal Mints 1.21.25",1A4070300002C25000010123,M00001210901: Distillate Mix (Apricot Jam),Bulk Concentrate,,4.2,,"63-77%
Concentrate",63-77%,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/15/2025  Pure Ohio Wellness  Manifest   0001274718 / Confident Cannabis Order # 2505NCTL2143,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/19/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plm 8637,,,,,,,,,,,,,,,,,,,,,,
.17747,174522.0,1A40703000028A1000002275,PPPT,2025-05-19,TR-011525,1A40703000028A1000002257,M00000051321: Crude Oil,Bulk Concentrate,,4.2,,"Blind Duplicate
Concentrate",Blind DUP,-,,,,,,,,
.17748,174523.0,1A40703000028A1000002274,"TERPS, NSPNPT",2025-05-19,NYCV6-021225,1A40703000028A1000002242,M00000446902: Final Kief,Bulk Kief,,6.0,,"28-35%
kief",28-35%,-,,,,,,,,
.17749,174524.0,1A40703000028A1000002279,"TERPS, SBPNPT",2025-05-19,"AB-103024-A, FLC-082824, FLC-112024, SN-110624, SN-120424, TR-120424",1A40703000028A1000002278,M00000440001: Final Distillate,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/15/2025  Corsa Verde  Manifest   0001274719 / Confident Cannabis Order # 2505NCTL2153,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/19/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plz 4520,,,,,,,,,,,,,,,,,,,,,,
.17716,174491.0,1A4071500002A97000001935,"TERPS, DPM",2025-05-19,Strawberry Lemonade 4/21/25 (Red),1A4071500002A97000003932,M00000935207: Bulk Flower - Strawberry Lemonade,Bulk Flower/Buds,Strawberry Lemonade,34.0,,Rush Pote Due Friday,-,-,,,,,,,,
.17717,174492.0,1A4071500002A97000001936,"TERPS, DPM",2025-05-19,Strawberry Lemonade 4/21/25 (Red),1A4071500002A97000003933,M00000935207: Bulk Flower - Strawberry Lemonade,Bulk Flower/Buds,Strawberry Lemonade,28.7,,Rush Pote Due Friday,-,-,,,,,,,,
.17718,174493.0,1A4071500002A97000001937,PPM,2025-05-19,Strawberry Lemonade 4/21/25 (Red),1A4071500002A97000003934,M00001083604: Bulk Shake/Trim - Strawberry Lemonade,Shake/Trim (By Strain),Strawberry Lemonade,42.2,,,,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/15/2025  Certified Cultivators  Manifest   0001274724 / Confident Cannabis Order # 2505NCTL2149,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/19/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: pln 9038,,,,,,,,,,,,,,,,,,,,,,
.17724,174499.0,1A4070100003459000012095,"MICRO to TERPS, DPM",2025-05-19,20250428H104,1A4070100003459000012066,M00001141502: Bulk Indoor Popcorn - Frozen Limes - WIP,Bulk Flower/Buds,Frozen Limes,10.0,,ES,-,-,,,,,,,,
.17725,174500.0,1A4070100003459000012096,"MICRO to TERPS, DPM",2025-05-19,20250428H104,1A4070100003459000012067,M00001141502: Bulk Indoor Popcorn - Frozen Limes - WIP,Bulk Flower/Buds,Frozen Limes,27.4,,ES,,-,,,,,,,,
.17726,174501.0,1A4070100003459000012097,"MICRO to TERPS, DPM",2025-05-19,20250428H104,1A4070100003459000012068,M00001141502: Bulk Indoor Popcorn - Frozen Limes - WIP,Bulk Flower/Buds,Frozen Limes,34.0,,ES,,-,,,,,,,,
.17727,174502.0,1A4070100003459000012098,"MICRO to TERPS, DPM",2025-05-19,20250428H104,1A4070100003459000012069,M00001141502: Bulk Indoor Popcorn - Frozen Limes - WIP,Bulk Flower/Buds,Frozen Limes,34.0,,ES,,-,,,,,,,,
.17728,174503.0,1A4070100003459000012099,"MICRO to TERPS, DPM",2025-05-19,20250428H104,1A4070100003459000012070,M00001141502: Bulk Indoor Popcorn - Frozen Limes - WIP,Bulk Flower/Buds,Frozen Limes,34.0,,ES,,-,,,,,,,,
.17729,174504.0,1A4070100003459000012100,"MICRO to TERPS, DPM",2025-05-19,20250317H104,1A4070100003459000012087,M00001026303: Bulk Indoor Premium - Durban Z - WIP,Bulk Flower/Buds,Durban Z,20.4,,ES,,-,,,,,,,,
.17730,174505.0,1A4070100003459000012101,"MICRO to TERPS, DPM",2025-05-19,20250317H104,1A4070100003459000012088,M00001026304: Bulk Indoor Popcorn - Durban Z - WIP,Bulk Flower/Buds,Durban Z,34.0,,ES,,-,,,,,,,,
.17731,174506.0,1A4070100003459000012102,"MICRO to TERPS, DPM",2025-05-19,20250317H104,1A4070100003459000012089,M00001026303: Bulk Indoor Premium - Durban Z - WIP,Bulk Flower/Buds,Durban Z,34.0,,ES,,-,,,,,,,,
.17732,174507.0,1A4070100003459000012108,"MICRO to TERPS, DPM",2025-05-19,20250331H101,1A4070100003459000014935,M00000446011: Bulk Indoor Premium - L'Orange - WIP,Bulk Flower/Buds,L'Orange,33.8,,ES,,-,,,,,,,,
.17733,174508.0,1A4070100003459000012109,"MICRO to TERPS, DPM",2025-05-19,20250414H101,1A4070100003459000014928,M00000874407: Bulk Indoor Popcorn - Hash Queen - WIP,Bulk Flower/Buds,Hash Queen,33.8,,ES,,-,,,,,,,,
.17734,174509.0,1A4070100003459000012110,"MICRO to TERPS, DPM",2025-05-19,20250407H104,1A4070100003459000014919,M00000644413: Bulk Indoor Popcorn - Brownie Scout - WIP,Bulk Flower/Buds,Brownie Scout,33.8,,ES,,-,,,,,,,,
.17735,174510.0,1A4070100003459000012111,"MICRO to TERPS, DPM",2025-05-19,20250407H104,1A4070100003459000014918,M00000644413: Bulk Indoor Popcorn - Brownie Scout - WIP,Bulk Flower/Buds,Brownie Scout,33.8,,ES,,-,,,,,,,,
.17736,174511.0,1A4070100003459000012112,"MICRO to TERPS, DPM",2025-05-19,20250407H104,1A4070100003459000014920,M00000644413: Bulk Indoor Popcorn - Brownie Scout - WIP,Bulk Flower/Buds,Brownie Scout,33.8,,ES,,-,,,,,,,,
.17737,174512.0,1A4070100003459000012113,"MICRO to TERPS, DPM",2025-05-19,20250407H104,1A4070100003459000014917,M00000644413: Bulk Indoor Popcorn - Brownie Scout - WIP,Bulk Flower/Buds,Brownie Scout,33.8,,ES,,-,,,,,,,,
.17738,174513.0,1A4070100003459000012114,"MICRO to TERPS, DPM",2025-05-19,20250414H101,1A4070100003459000014931,M00000874407: Bulk Indoor Popcorn - Hash Queen - WIP,Bulk Flower/Buds,Hash Queen,24.5,,ES,,-,,,,,,,,
.17739,174514.0,1A4070100003459000012115,"MICRO to TERPS, DPM",2025-05-19,20250331H101,1A4070100003459000014930,M00000446011: Bulk Indoor Premium - L'Orange - WIP,Bulk Flower/Buds,L'Orange,33.8,,ES,,-,,,,,,,,
.17740,174515.0,1A4070100003459000012103,PPM,2025-05-19,20250317H104,1A4070100003459000012090,M00001026305: Bulk Indoor Trim - Durban Z - WIP,Shake/Trim (By Strain),Durban Z,56.7,,,,-,,,,,,,,
.17741,174516.0,1A4070100003459000012104,PPM,2025-05-19,20250428H104,1A4070100003459000012086,M00001141601: Bulk Indoor Trim - Frozen Limes - WIP,Shake/Trim (By Strain),Frozen Limes,56.7,,,,-,,,,,,,,
.17742,174517.0,1A4070100003459000007008,"MICRO to TERPS, DPM",2025-05-19,20250331H101,1A4070100003459000012106,M00000446012: Bulk Indoor Popcorn - L'Orange - WIP,Bulk Flower/Buds,L'Orange,22.1,,ES,,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/15/2025  GTI Ohio Cultivation  Manifest   0001274737 / Confident Cannabis Order # 2505NCTL2151,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/19/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: jdy 1592,,,,,,,,,,,,,,,,,,,,,,
.17743,174518.0,1A407030000300D000011963,Sal/STEC,2025-05-19,Sticky Buns-042225-F9-180,1A407030000300D000011926,M00001045022: Sticky Buns Buds,Bulk Flower/Buds,Sticky Buns,26.0,,Sal/STEC,-,-,,,,,,,,
.17744,174519.0,1A407030000300D000011964,Sal/STEC,2025-05-19,Sticky Buns-042225-F9-180,1A407030000300D000011927,M00001045022: Sticky Buns Buds,Bulk Flower/Buds,Sticky Buns,26.0,,Sal/STEC,-,-,,,,,,,,
.17745,174520.0,1A407030000300D000011965,Sal/STEC,2025-05-19,Sticky Buns-042225-F9-180,1A407030000300D000011928,M00001045022: Sticky Buns Buds,Bulk Flower/Buds,Sticky Buns,26.0,,Sal/STEC,-,-,,,,,,,,
.17746,174521.0,1A407030000300D000011966,Sal/STEC,2025-05-19,Sticky Buns-042225-F9-180,1A407030000300D000011929,M00001045022: Sticky Buns Buds,Bulk Flower/Buds,Sticky Buns,26.0,,Sal/STEC,-,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/15/2025  Green Investment Partners  Manifest   0001274749 / Confident Cannabis Order # 2505NCTL2152,,,,,,,,,,,,,,,,,,,,,,
